,id,sentence,sentiment
605,1439316_22.txt,"We counted all the ones he uses regularly because he is getting very frustrated when he can't articulate what he wants and we wanted to make sure he is verbally on track (although we don't really ""believe"" in tracks, a baby will do what he do).",0
606,1439316_25.txt,I didn't realize how hard it was to get feeling words across!,0
607,1439316_5.txt,"Last night, in a very scary and horrifying situation, we found out he was allergic to shrimp.",0
608,1439316_8.txt,If he had we would have noticed the hives all over his face/throat/chest and how half his face swelled up like a watermelon.,0
609,1439316_9.txt,We quickly called the ER and ran to Albertsons to get some benedryl allergy.,0
610,144239_3.txt,"If I'm on top, his mom might walk in (to tuck us in-NO joke) and see me nekked arse.",0
611,144239_5.txt,And it's amazing how little money we're saving.,0
612,144239_9.txt,I feel like I'm intruding.,0
613,1443725_12.txt,Not sure why I let my self get talked into going to it so friggin late.,0
614,1443725_13.txt,But its not like I would actually sleep much anyway.,0
615,1443725_7.txt,"Taking 481 as allegory for a civilization that runs through nowhere (which Fulton pretty much is), maybe that means it is time I rejoined something resembling a, not-Soul-Sucking life-Trap town.",0
616,1443725_8.txt,I'm pretty much in limbo up here or worse.,0
617,1455610_10.txt,"I tell him to quit and he says, ITS that guy right THERE!",0
618,1455610_12.txt,He DIDNT wash his HANDS!! I told him I could've guessed.,0
619,1455610_16.txt,He wanted to chase the guy but I told him no I was hungry and we needed gas!,0
620,1455610_2.txt,I finished before Mike and had to wait.,0
621,1455610_4.txt,I mean it was a plethora of soap we walk out...,0
622,1455610_5.txt,"""I mean someone has to be an idiot to not notice how much soap was in there... but still THERE are people who do not wash their hands"" at this moment I realise the culprit is near us...",0
623,1455610_6.txt,I quickly notice the guy in the red shirt in front of us who is pulling out his cellphone. Its disgusting to think about all those people who touch their *** and then touch that door and then you do after not washing your hands.,0
624,1470222_8.txt,"According to police, the suspect failed to comply with officer's demands and they were forced to open fire one time, hitting the man in the chest.",0
625,148162_2.txt,When I use to watch MTV's crib I always thought the refrigerator scenes looked very staged in each home.,0
626,148162_4.txt,After hurricane Ike I realized I had nothing left in my refrigerator.,0
627,148162_5.txt,The power went out and I had to throw it all away.,0
628,148162_6.txt,"So after cleaning up the frig I realized I now had one of those MTV crib type refrigerators, it had virtually nothing in it.",0
629,1486653_11.txt,"We walked around and almost broke into this spook house, but we got scared because we saw a light on.",0
630,1489667_11.txt,Soo obviously I have been either brainwashed or possessed because who IN THE HELL am I and what has been done with the real Mel...,0
631,1489667_4.txt,I miss my portfolio and my claimants.,0
632,1489667_5.txt,I miss my extensive medical and legal notes to dissect...,0
633,1489667_6.txt,I miss my desk I miss my window,0
634,1489667_7.txt,I miss my office I miss my computer,0
635,1489667_8.txt,I miss my out tray where I completed 7 files on Friday,0
636,1489667_9.txt,And I miss my in tray where my mail arrives.,0
637,1493205_10.txt,"I'm not sure what I'm screaming at, it isn't a moment of clarity.",0
638,1493205_2.txt,I woke up again when the thunder started.,0
639,1493205_3.txt,"It refreshes the earth, shocks everyone on it who can still feel after their years of repressed aches and traumas.",0
640,1493205_4.txt,"Children fear it for our most basic of fears lie in the loud, undistinguished noises.",0
641,1493205_9.txt,"So, in proper form, blaring the song, I went out onto the porch, climbed the railing, and with no means to catch myself I screamed.",0
642,1551516_14.txt,But apparently 12000 E turned out to be like 0.95% on my exp bar.,0
643,1551516_19.txt,"So after all this training, I make it up to about 40% exp and my parents call me for dinner.",0
644,1551516_22.txt,"It's then that I find out that Gameguard's going through an update or something, so I can't log onto MapleStory.",0
645,1551516_24.txt,So I guess this is all that I have for today.,0
646,1551516_6.txt,"So I wanted to level yesterday, but I was at 80% and just couldn't stay awake (as you could see from my last post).",0
647,1551516_8.txt,"When I was at about 93%, I ran out of pet food and my pig fell into starvation.",0
648,1580990_11.txt,The next dream involved me getting arrested for helping some guy place lewd videos of his genitals in a woman's mailbox.,0
649,1580990_12.txt,"The second dream was just strange, however the first one really got to me at the time.",0
650,1580990_13.txt,I don't think I've ever been that scared in a dream or in real life.,0
651,1580990_14.txt,I like to believe that I'm not really afraid of death but I think that dream said otherwise.,0
652,1580990_16.txt,"Oh yeah, that girl Annie accidentally dropped my iPod into a bucked of wing sauce.",0
653,1580990_17.txt,That combined with the way I woke up and the fact that I was at work until 1am probably made this one of the worst days I've had in a long time.,0
654,1580990_19.txt,"I don't want to talk about that, though.",0
655,1580990_4.txt,Then the strange poem reading woman turned into my mother and Sarah turned into my sister and my mother informed us that there was a really large black hole eating everything in our universe and that everyone on the planet only had minutes to live.,0
656,1580990_5.txt,"I freaked out and started yelling about something, as did my sister.",0
657,1580990_6.txt,"She, however was crying while I was trying to deny that it was happening, even though I could feel it.",0
658,1580990_7.txt,"I don't really remember what I said or did in an attempt to ignore it (I think I yelled at my mom), I had this dream over 14 hours ago, I'm surprised I remember this much.",0
659,1580990_8.txt,"I woke up in a cold sweat and had a brief conversation with myself: Relax, it was only a dream.",0
660,1589545_10.txt,"I think I hung up on someone last night though... I have a 3 second call from them and it was after I went to bed, so im guessing I thought it was my alarm and just opened and closed my phone.",0
661,1589545_3.txt,And its fucking too cold to hike to and from my car but long story short...,0
662,1589545_5.txt,"My photography teacher is a crazy paranoid hippie and is giving us two weeks to finish our first assignment, which is just a photogram... I dont know why it would ever take more than about ten minutes to put some thought into a photogram and get it done... whatever.",0
663,1601653_13.txt,I was about to throw myself down the stairs if it lasted much longer.,0
664,1601653_25.txt,"I hate to complain so much, but I have to get this off my chest.",0
665,1601653_27.txt,But as I was saying; this whole teletubbies thing is a bit absurd.,0
666,1601653_28.txt,"Jules and I were talking about this the other day and I realized that I absolutely hate that program, but yet I still watch it everyday.",0
667,1601653_32.txt,"Four, obviously homosexual pudgy alien men, is not my idea of a good time, contrary to what you might have heard.",0
668,194776_12.txt,But I guess I still have texting problems.,0
669,194776_14.txt,Which I don't have!,0
670,194776_17.txt,Cause I don't have any friends.,0
671,194776_25.txt,"I've been having a really hard time waking up, lately.",0
672,194776_26.txt,And then I take like four naps in every class.,0
673,194776_39.txt,"And of course, me having just woken up, I didn't understand a word he said.",0
674,194776_4.txt,"So, Sunday night my phone, Quinn, died.",0
675,194776_40.txt,"So in a groggy, rude voice I said ""What?!"". ""Pass your paper up, you won't get credit unless you pass it up.""",0
676,194776_42.txt,That class makes me so fucking tired.,0
677,194776_43.txt,But I swear he called me Angela while my head was still down.,0
678,194776_48.txt,So I don't know why he called me Aly.,0
679,194776_49.txt,"Maybe he said Alyson, I'm not really sure, I just knew I was tired and he wasn't calling me the right name.",0
680,194776_51.txt,"And then we had a lockdown ""drill"" in third hour.",0
681,194776_56.txt,I was supposed to go home with Katelyn but it wasn't convenient for her.,0
682,194776_57.txt,I hate that girl.,0
683,194776_58.txt,"If I didn't sit next to her in English, I wouldn't even talk to her.",0
684,194776_61.txt,I don't know what was wrong with me this morning.,0
685,194776_62.txt,I just got pissed off out of nowhere.,0
686,194776_63.txt,I was slamming doors and yelling and shit.,0
687,194776_64.txt,Then my mom said I couldn't go home with Katelyn.,0
688,194776_66.txt,Because I don't like Katelyn.,0
689,194776_72.txt,And I didn't get my homework because I'm a dumbass.,0
690,194776_74.txt,She moved me behind that Brakka fucking bitch.,0
691,194776_77.txt,I don't know why the hell she moved me.,0
692,194776_79.txt,It's not like I talk and I do my work.,0
693,194776_80.txt,But I'm not doing any work so long as I have to sit where she sat me today.,0
694,194776_81.txt,Pissed me the fuck off.,0
695,194776_82.txt,I don't know why these teachers need to keep their classrooms so freakin' cold.,0
696,194776_83.txt,Every class is like an igloo and I never have a jacket because I don't want to carry it home when I get off the bus.,0
697,194776_86.txt,I broke mine on Saturday.,0
698,194776_93.txt,"And tell your boyfriend, if he's got beef, that I'm a vegetarian and I ain't fuckin' scared of him.",0
699,201634_11.txt,Im not so much an actor though.,0
700,201634_18.txt,School stresses me more than anything.,0
701,201634_23.txt,"Just a few more, but they will probably cost me more than the others.",0
702,201634_7.txt,Ugh I dont know.,0
703,211158_11.txt,"I look mighty serious, but in reality, I just phail at pictures.",0
704,211158_14.txt,"Although I got like 10% in the 30 minutes that 2x exp lasted, I was kinda disappointed that I wasn't there the whole time.",0
705,211158_17.txt,"Also, and this really confused me...",0
706,211158_2.txt,Sorry I didn't post yesterday.,0
707,211158_24.txt,I'm pretty sure you can go to prison for packet hacking.,0
708,211158_9.txt,"Personally, I liked my old hair better, but it's summer and my head was getting heavy and my parents made me cut it.",0
709,215827_11.txt,I swear I had one of the wierdest diverse backgrounds of anyone I know.,0
710,215827_15.txt,"Normally you would think that would give you a wealth of background to draw on, but I think I mostly got screwed!",0
711,215827_17.txt,I hope it is not a trap by the Technocracy or something...,0
712,215827_8.txt,I was so filled with mixed up energies and memories that I literally didn't even notice my bike ride this morning.,0
713,215827_9.txt,I ended up in some part of the Boondocks I've never been before (Fulton/Oswego was never my stomping grounds as a kid).,0
714,226578_12.txt,"I got angry and told my brother (the reason all this BS is going on) that I hate la Mere for doing this, for breaking it... for being an fucking electronics moron who refuses to just leave shit alone (when I was really angry at him for being the reason she was fucking everything up, because he just refuses to restrain himself)",0
715,226578_13.txt,He gave me a speech saying I shouldn't be indignant because of all the shit she's done for us and how 'much trouble' I've been and the fact that I'm 26 and live 'rent free' at home.,0
716,226578_16.txt,Thanks asshole I know how old I am...,0
717,226578_17.txt,And there are women who stayed with their parents until they died (note... my aunts all did... 2 in Spain and one in Venezuela) and never paid fucking rent.,0
718,226578_20.txt,And when he got lunch I offered us watching a movie... he reminded me the DVD players were gone.,0
719,226578_21.txt,We brainstormed the DVD/VHS player... I got pissed... and he lectured me on 'being a loser who still lives at home for free and complains when her shit gets broken by the mom who lets her stay there'.,0
720,226578_24.txt,And its your fault all this stuff is going on with my entertainment system... so shove it...,0
721,226578_25.txt,I wanted to flick him off and scream at him...,0
722,226578_26.txt,Instead I just curled up into a ball and held it in...,0
723,226578_27.txt,While he offered to play WarioWare with me (which requires movement and bright lights and I'd throw up for sure... ) He smoked a cigarette and went up to play on his (no internet) computer... *sigh*,0
724,226578_3.txt,I have a migraine and I almost threw up twice.,0
725,226578_33.txt,He's nice to have around for the most part... but this fucking porn thing is ruining my life... and his presence complicates the house.,0
726,226578_34.txt,It makes it better but it makes it harder to live in too.,0
727,226578_35.txt,I even asked him to spend time with me because he's going back to school Monday just. Fuck.,0
728,231303_23.txt,"It took me a few minutes to get it unlocked, and you were very upset that I wouldn't let you out!",0
729,231303_3.txt,What the heck do we do with a two year old?,0
730,231303_5.txt,"We've had a couple episodes of what we like to call ""Evil baby,"" Where you are being a brat because either you didn't get your way, or because you can't communicate what exactly it is you want.",0
731,235471_10.txt,We ended up having to tell Ivie that Mike flushed it down the toilet and it went to the ocean.,0
732,235471_18.txt,Now we have to get her to not be scared of these dumb toilets.,0
733,235471_19.txt,"Side note: I dont think Obama should say ""when I'm President"" when he doesnt know if he's getting the job.",0
734,242994_1.txt,My latest Margie sub came back with a note that I'd missed the nonsubscribers period.,0
735,242994_3.txt,It used to be all summer; now it's just June and July.,0
736,242994_8.txt,"Editing back later: Yes, of course, it was a waste.",0
737,259059_6.txt,I hope she didn't mean bills to pay.,0
738,270173_1.txt,"It's raining lightly, just enough to perterb but not enough to stop the man jackhammering outside my window.",0
739,284278_3.txt,But then I had to sleep before I dropped dead.,0
740,289500_8.txt,We've also learned Royce has had at least 70 liens placed on their properties and homes that have been sold.,0
741,302006_1.txt,"Saturday night we went to Roary's second birthday party, and Landon was evil.",0
742,302006_2.txt,I felt so bad.,0
743,302006_28.txt,"Suddenly he has starting trying to call them motorcycles, which makes me a little sad.",0
744,302006_7.txt,"It was pretty sad, and we took him home early rather than force others to endure his behavior.",0
745,302006_8.txt,"I think his ear was still bothering him, although he'd been on the antibiotics for three days at this point.",0
746,304399_4.txt,Its at 6am and I cant go.,0
747,361627_10.txt,"They had planet earth on sale for $50, but I just couldnt bring myself to buy anything.",0
748,361627_12.txt,"I loathe Jacksonville Walmart, so im waiting.",0
749,361627_14.txt,I just watched on Fox news that were going to shoot down a dead spy satellite before it hits earth in early March.,0
750,361627_15.txt,But were not even sure that we can do it.,0
751,361627_17.txt,Im kind of hoping for destruction and mass chaos.,0
752,361627_20.txt,And now I want to throw them out.,0
753,361627_21.txt,"They stare at me, and im not hungry for them.",0
754,361627_22.txt,But theyre there and I have nothing to do.,0
755,361627_3.txt,"That was the plan id had in my head for a few days, but I just wasnt feeling it this morning.",0
756,361627_5.txt,The movie I picked isnt even going to be worth the $3.99 of endless viewing at Blockbuster.,0
757,361627_8.txt,"I wanted to pick up the first season of weeds, but it was too expensive at suncoast.",0
758,367257_11.txt,Then I realize someone is nudging me because I missed him pointing at me and directing the question at me.,0
759,367257_15.txt,All of a sudden I realize that I am still being drowned out by the sound of chatter.,0
760,367257_16.txt,"Suddenly the whole crowd, including my disctrict manager and RR have turned to other things and began completely ignoring me and talking about other things.",0
761,367257_17.txt,"Suddenly it starts ouring down rain inside the classroom, so I sit down at my desk, grab a coat from inside my desk (it had a lift cover and everything!) and cover up to keep from getting wetter.",0
762,367257_18.txt,"I froget the rest of the dream, but I felt so insulted, unappreciated, and pissed off that people could be so selfish and rude.",0
763,367257_21.txt,"But in the larger group we work with, our team often gets overlooked for things like prizes, awards, and special trips.",0
764,367257_24.txt,"So people who sell other tools that are exponentially more expensive than mine can do almost nothing, but they get seen as contributing a bigger percentage of a deal money-wise, and thus they get more rewards and recognition.",0
765,367257_25.txt,I often get none.,0
766,367257_28.txt,People still run into me and go Who are you?,0
767,367257_29.txt,"And what do you do? , when I was on one of their accounts and did something totally awesome, but because in terms of bottom line I was a marginal dollar amount, they just ignored it.",0
768,367257_5.txt,"Instead of my SlideDeck being something electronic done in powerpoint, they were cardboard printouts of each slide and somehow they got all screwed up so I had to rarrange them before my meeting started.",0
769,367405_11.txt,I really did not like it there.,0
770,367405_13.txt,Im a Gemini moon and I get very restless and bored too easily.,0
771,367405_14.txt,"And when that happens, its like I cant stop myself from breaking down the situation, I.e.",0
772,367405_16.txt,I dont have much money left.,0
773,367405_17.txt,I dont know how the fuck I keep spending so much fucking money.,0
774,367405_18.txt,Those fucking MSI tickets cost me 75 bucks because they add a dumb ass 7 dollar fee to each of them.,0
775,367405_20.txt,"I really wish I would only have had to buy myself one to be honest, but I know Morgan is broke and I owe lynnsey a birthday gift, so whatever.",0
776,367405_21.txt,"Im running out quickly and I wont have more coming in, except for like a 50-60 dollar check for my last few days that ill get next Friday.",0
777,367405_22.txt,My mom is gonna be so mad at me.,0
778,367405_23.txt,I cant tell her yet.,0
779,367405_31.txt,But that bums me out.,0
780,367405_33.txt,I wish to not be a fuckstick,0
781,367405_5.txt,"He has to do blood and liver tests on me, so I guess it just depends on if he can get the results quick enough to give me the shot, or if I have to wait for them to come back, or if he does get the results then gives me the prescription then I have to order it online or some shit.",0
782,367405_7.txt,"Im not doing bad, but I lost my job.",0
783,367405_8.txt,I dont know if that was a mistake or not.,0
784,367405_9.txt,"I go through head games with myself and say that I never really make mistakes, and looking at it that way will not make the situation any better.",0
785,388674_5.txt,"I try to do things that move life forward in some way, but many of them, like workshopping poems, just feel wrong.",0
786,388674_6.txt,"I'm getting quotes on the price of moving (exorbitant, and in an industry riddled with fraud and scams) and trying to juggle the family's needs with the probabilities of assisted-living openings, dealing long-distance with banks to try to straighten out disorderly records... oy.",0
787,392037_11.txt,"Anyways the paper is awful because I was totally uninspired, and felt guilty each word I typed.",0
788,392037_13.txt,"For senior English we have to make a ""memory book"" there is like twenty chapters and each has a specific topic.",0
789,392037_18.txt,"Then I remember how different things are, and how different I am, and how different everything is, and how it will never be the same again.",0
790,392037_20.txt,I think waay too much.,0
791,392037_4.txt,Im so sick of sitting.,0
792,392037_6.txt,I was up late last night writing the worst paper I have ever written.,0
793,392037_9.txt,I hate writing negatively about something that already depresses me enough.,0
794,395639_12.txt,As we were leaving Boaz passed out too.,0
795,396083_23.txt,I miss the next day of school.,0
796,396083_24.txt,I come back to school to find that my fat friend was friends with my click she went into the trashcan taped the letter up and gave it to the teacher or the girls.,0
797,396083_25.txt,Either way I was sitting in the principal's office looking at my letter that I ripped up tapped back up.,0
798,396083_26.txt,The principal could barley talk to me because I was crying so hard.,0
799,396083_30.txt,Since then I stopped subscribing to the whole click thing.,0
800,429477_10.txt,It had no electricity so it was closed.,0
801,429477_13.txt,While we were walking down Cesery we saw that the police had the street blocked off.,0
802,429477_14.txt,While we were walking it started to rain more.,0
803,429477_3.txt,Late yesterday afternoon I went stircrazy and had to get out.,0
804,429477_30.txt,I ended up borrowing Nana's jeep which is messing up even more.,0
805,429477_31.txt,The gaugues on the dashboard wont stay up so I had no idea how fast I was going.,0
806,429477_5.txt,We had run out of snacks and toilet paper so I ventured out to see what damage had been done.,0
807,429477_7.txt,One of the pine trees in front of our neighboring building(Department of children and Families) only has about 4 main limbs on it now.,0
808,439926_10.txt,And that my sister hates playing anything with me... and does not like game systems.,0
809,439926_11.txt,"So... she refuses to play with me, after I put forth this great expense.",0
810,439926_13.txt,No one else lives here and I don't have many friends who visit my house and/or hang out with me.,0
811,439926_14.txt,And the friends I do have aren't interested in console gaming.,0
812,439926_20.txt,I set it up and my brother goes insane and starts...,0
813,439926_21.txt,OCDing on the cables and other things on the floor...,0
814,439926_24.txt,Being the 8th time or so I've used the system I was angry.,0
815,439926_26.txt,But if he had broken my Wii...,0
816,439926_27.txt,I would have killed him.,0
817,439926_3.txt,That was a huge catastrophe as I'm sure you recall.,0
818,439926_32.txt,I didn't put all tihs money out of pocket to have it sit in a bag by my desk...,0
819,450423_10.txt,Maybe this wasnt the building I hoped it was.,0
820,450423_4.txt,I didnt realize for a while that Arlington swerves to the west where it meets rogero road.,0
821,450423_7.txt,So for the past few years I've been sad over the disrepair it was in.,0
822,493644_1.txt,Soo my new boss doesnt schedule anyone.,0
823,493644_12.txt,Sunday night the cat got trapped in our room.,0
824,493644_13.txt,We woke up to hearing her trying to escape.,0
825,493644_14.txt,At first it scared the crap out of me... so Mike went to open the door and what did she do?,0
826,493644_16.txt,Of course this is the night that I have to sleep because I had to be up at 40am the latest to get to work.,0
827,493644_17.txt,Most of you know that doing that is not an easy feat for me.,0
828,493644_20.txt,She hates to be picked up and as soon as we got out she LEAPTED from my arms.,0
829,508103_11.txt,That leaves me stuck at home watching b horror movies and zombie flicks.,0
830,508103_5.txt,Anyways we watched the UW Hawaii game... which UW lost (aww too bad so sad) and the Bothell state game... which they pretty much gave away... they didnt play very well...,0
831,50f1d5aad7ee5a6cc98fffc6_6.txt,"I am so tired of my foot, this boot, and everything surrounding it right now.",0
832,50f1e20dd7ee5a6cc991cffa_1.txt,"And when we were walking, it felt as if the ground was slightly unstable.",0
833,50f1e20dd7ee5a6cc991cffa_8.txt,We were haunted by phantom waves that followed us home from our nautical trip.,0
834,50f2078fd7ee5a6cc9962ecc_4.txt,"Does life get more complicated through the ages, or do we just perceive it that way?",0
835,50f2078fd7ee5a6cc9962ecc_5.txt,"Theres no time, because in the time Ive taken to ponder your idea, six more have landed in my feed aggregator.",0
836,50f212c0d7ee5a6cc9970f7b_1.txt,"If I want this I am going to suffer, more than I have ever suffered before.",0
837,50f212c0d7ee5a6cc9970f7b_2.txt,Today during my workout I got this odd feeling.,0
838,50f212c0d7ee5a6cc9970f7b_3.txt,It was if deadly darts were bombarding my brain.,0
839,50f212c0d7ee5a6cc9970f7b_4.txt,"Even though I could feel the physical burn, okay it was painful.",0
840,50f212c0d7ee5a6cc9970f7b_7.txt,If I want it I must pay the price repeatedly.,0
841,50f212c0d7ee5a6cc9970f7b_8.txt,My dreams forfeited because I would not fight for them .,0
842,50f231f6d7ee5a6cc998099a_1.txt,"Getting out of the taxi, we ran into the office and saw no one was there!",0
843,50f231f6d7ee5a6cc998099a_7.txt,:P But we made a mistake that we went to the Registration Office of Haidian and waited in line with so many couples.,0
844,50f231f6d7ee5a6cc998099a_8.txt,"Finally it was our turn, but the officer refused to register us because of Charles American identity.",0
845,50f23574d7ee5a6cc9982c74_2.txt,I walk and walk and I do feel tired and thinking on my schedule later.,0
846,50f23574d7ee5a6cc9982c74_3.txt,I consider that is the low cost hotel and even its look terrible but I have no choice.,0
847,50f25018d7ee5a6cc99b0c08_1.txt,I havent known that.,0
848,50f25018d7ee5a6cc99b0c08_6.txt,I hate to give her any advice because many people invert the advice.,0
849,50f26721d7ee5a6cc99f9dcd_1.txt,Something wrong with the connection I guess.,0
850,50f26721d7ee5a6cc99f9dcd_2.txt,I was giving her instructions and we were both going bonkers.,0
851,50f27746d7ee5a6cc9a1ebd7_4.txt,For a little over a minute I was perfectly fine  then it started to get hard.,0
852,50f27746d7ee5a6cc9a1ebd7_8.txt,"My weight is 169.2, which is a record high, and not terribly healthy for 5 3  of person.",0
853,50f27af3d7ee5a6cc9a26e32_0.txt,It was really wet and muddy.,0
854,50f27af3d7ee5a6cc9a26e32_5.txt,"Thats probably the most embarrassing thing thats ever happened to me, or at least the only one I can recall at this moment.",0
855,50f27af3d7ee5a6cc9a26e32_8.txt,Absolutely Bananas wants us to share our most embarrassing moments.,0
856,50f2aef2d7ee5a6cc9a8d126_0.txt,I might as well have knocked up his sister.,0
857,50f2aef2d7ee5a6cc9a8d126_1.txt,"For a moment, I thought he was going to kill me.",0
858,50f2aef2d7ee5a6cc9a8d126_2.txt,"It was during a particularly animated bet proposal that he suddenly stopped shouting and put his hands to his mouth, eyes wide with alarm.",0
859,50f2aef2d7ee5a6cc9a8d126_4.txt,"Oh fuck, Ive insulted an Arab.",0
860,50f315a4d7ee35a12f8b41ec_1.txt,The last funeral was my uncle Ashley and before that it was my dad.,0
861,50f315a4d7ee35a12f8b41ec_2.txt,When my melter packed up and died last night it was all I could do to not wallow in self pity because its been the way things have gone recently!!,0
862,50f315a4d7ee35a12f8b41ec_4.txt,The last time we all met up was at the last family funeral.,0
863,50f315a4d7ee35a12f8b41ec_8.txt,In a morbid sense it made me wonder who would be next.,0
864,50f315a4d7ee35a12f8b41ec_9.txt,"Its seemed that no matter how many steps forward Ive taken, Ive ended up behind even more!",0
865,50f31671d7ee35a12f8b68e1_1.txt,Im so tired of feeling these waves of happiness and depression.,0
866,50f31671d7ee35a12f8b68e1_3.txt,5 days left and I still feel as if somebody has torn my heart out or taken what is dearest to me and refuses to return it.,0
867,50f31671d7ee35a12f8b68e1_6.txt,I think next time I might be able to walk only 1/4 of the mile back.,0
868,50f31671d7ee35a12f8b68e1_8.txt,"Well, I suppose moping doesnt do anybody any good and doesnt make time go faster.",0
869,50f31671d7ee35a12f8b68e1_9.txt,"I stepped outside for a smoke but looks like we have two wasp nests and one wasp was laying eggs, another was flying around.",0
870,50f36d1dd7ee35a12f90f291_1.txt,That stinking feeling of responsibility I hate.,0
871,50f36d1dd7ee35a12f90f291_3.txt,Lately I am haunted by Hume anew.,0
872,50f36d1dd7ee35a12f90f291_4.txt,"The music is harder and harder for me to listen to, and the emails cut me to the core.",0
873,50f36d76d7ee35a12f90ffe2_1.txt,Now I have to go wash them.,0
874,50f36d76d7ee35a12f90ffe2_2.txt,Its like something died on my lap.,0
875,50f36d76d7ee35a12f90ffe2_5.txt,"I bet my legs will smell yucky, too.",0
876,50f396aed7ee35a12f93e068_0.txt,"I had to take my girls to the hair dresser, and that is a all day affair.",0
877,50f3aaaed7ee35a12f949f4e_9.txt,Functionally sad is my new term for the way Id like to feel these days.,0
878,50f3b153d7ee35a12f9588d2_1.txt,"Both screened at sleepovers, and viewed partially through the cracks of my fingers.",0
879,50f3b153d7ee35a12f9588d2_6.txt,"And Id say, next to  The Shinning  (which took my five years to fully view) they are three films that scare me thoroughly.",0
880,50f3b153d7ee35a12f9588d2_7.txt,"To this day, I hate shower curtains and generally step cautiously into phone booths.",0
881,50f3bf1cd7ee35a12f96b426_0.txt,"Other than my new crappy t-shirt, I was still soggy by the time we left.",0
882,50f3bf1cd7ee35a12f96b426_7.txt,"By the time we arrived, Noahs flood was in full swing, and although close, our stop was still a fair distance from our gate entrance.",0
883,50f407c4d7ee35a12f987164_0.txt,"I cant hear properly, I sometimes fall over.",0
884,50f40918d7ee35a12f987d04_0.txt,Zack said i was SPAZZING!!!,0
885,50f40918d7ee35a12f987d04_4.txt,like in my title: WAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAH!!!!,0
886,50f4b7a9d7ee35a12f9f2ef8_0.txt,&gt;(  ------ Just cause i opened the door a little doesnt mean im letting you in.,0
887,50f4b7a9d7ee35a12f9f2ef8_1.txt,The past makes me feel quite weak.,0
888,50f4b7a9d7ee35a12f9f2ef8_3.txt,"&gt;( ) Stupid flu somehow got the better of my lungs and there, bestfriend asthma came to visit again.",0
889,50f4b7a9d7ee35a12f9f2ef8_7.txt,Wasted half my afternoon plus evening at the A&amp;E. (Second time this year wth!,0
890,50f4b7a9d7ee35a12f9f2ef8_9.txt,A&amp;E today reminded me of my hospital stays at least once every year from nursery to primary four (primary five was in for dengue wth.,0
891,50f4cad4d7ee35a12f9f9ab8_0.txt,"She continued on, and smack the walls as she walked (with tail) until she came across a giant pink door]  Ive learned my fucking lesson, thank you very much!",0
892,50f4ffd7d7ee35a12fa0d086_2.txt,"Well, it hasnt been my fault that it took me so long to find it, it was never in the library!",0
893,50f5436dd7ee35a12fa230cc_3.txt,I had just turned 18 the month before and was ending the first semester of my senior year of high school (I was diagnosed literally 1.5 weeks before finals).,0
894,50f54bf3d7ee35a12fa2561b_1.txt,"The head honchos at the office determined that we were not fully safe in our office building, being so near one more than 50 stories high.",0
895,50f54bf3d7ee35a12fa2561b_3.txt,"I continued to listen in shock, not turning on the TV for fear I would miss my bus to the office.",0
896,50f54bf3d7ee35a12fa2561b_4.txt,It was incomprehensible then.,0
897,50f54bf3d7ee35a12fa2561b_5.txt,"I thought about the women who were pregnant at that time, whose babies lost their fathers that day.",0
898,50f58b52d7eed88dd8e36d65_0.txt,"My brother Dave was in the Air Force at the time, I think the concerns there are obvious.",0
899,50f58b52d7eed88dd8e36d65_1.txt,"I was home sick on Sep 11, 2001.",0
900,50f58d85d7eed88dd8e38c4a_1.txt,And then it scurried off across my camoflaging carpet (its that typical apartment dark blue mix) and then I lost it.,0
901,50f58d85d7eed88dd8e38c4a_3.txt,It was rather like listening to a fifth grade intro band student play America the Beautiful on a clarinet for the first time.,0
902,50f58d88d7eed88dd8e38c6f_2.txt,"Warnings: Mild language, alludes to sexual situations Disclaimer: Kripke wont let me have them.",0
903,50f58d88d7eed88dd8e38c6f_4.txt,Im going to go on a whim and say John didnt pull the boys out of school in the middle of a semester unless he absolutely had to.,0
904,50f59853d7eed88dd8e4151e_2.txt,The cut cant heal properly because I keep rubbing due to the YI itch.,0
905,50f59853d7eed88dd8e4151e_4.txt,This is really distressing and is really enough to turn me off sex forever.,0
906,50f59853d7eed88dd8e4151e_5.txt,All the while I am taking antibiotics which I think are making the YI worse.,0
907,50f59853d7eed88dd8e4151e_6.txt,I recently contracted my first UTI.,0
908,50f59853d7eed88dd8e4151e_7.txt,So this leaves me in a bit of a doozy.,0
909,50f5a149d7eed88dd8e4974d_1.txt,"So I quickly grabbed a napkin and snatched up the pincher bug and even though I was trying to act brave, I could feel the thing  moving  underneath the napkin!",0
910,50f5a149d7eed88dd8e4974d_3.txt,So I run into the living room to see what kind of &ldquo;bee&rdquo; it is and I see this huge pincher bug crawling towards him!,0
911,50f5a708d7eed88dd8e4e25c_1.txt,"Suddenly at the end of May or very beginning of June 2007, I could no longer access anything to do with my site.",0
912,50f5ad7dd7eed88dd8e54e86_1.txt,"I am afraid that our house will soon be filled with dead animals, this squirrel, and the two skunks downstairs, and all the terrible bugs.",0
913,50f5b00dd7eed88dd8e56e40_0.txt,because of it (i think) i had a lump in my throat.,0
914,50f5b00dd7eed88dd8e56e40_3.txt,"went to the drs for that 2 times, each time they treated me for a sore throat.",0
